id,customer_id,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,senior_citizen,partner,dependents,multiple_lines,target
2321,1187-WILMM,2014-11-01,,Two year,Yes,Credit card (automatic),89.4,5597.65,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
2322,9776-OJUZI,2014-09-01,,Month-to-month,Yes,Bank transfer (automatic),95.45,6223.3,Fiber optic,No,Yes,Yes,No,Yes,No,Female,1,No,No,Yes,0
2323,1306-RPWXZ,2016-01-01,,Two year,No,Credit card (automatic),20.45,1024.65,,,,,,,,Female,0,No,Yes,No,0
2324,8949-JTMAY,2017-07-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),98.6,2933.2,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,No,No,Yes,1
2325,2774-LVQUS,2018-10-01,2020-01-01,Month-to-month,Yes,Electronic check,83.05,1258.3,Fiber optic,No,No,Yes,Yes,No,No,Female,1,Yes,No,Yes,1
2326,3097-PYWXL,2019-10-01,,Month-to-month,Yes,Electronic check,19.95,82.9,,,,,,,,Female,0,Yes,Yes,No,0
2327,2266-SJNAT,2014-02-01,,One year,No,Credit card (automatic),109.15,7789.6,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
2328,0869-PAPRP,2017-12-01,,Month-to-month,Yes,Credit card (automatic),85.7,2067.0,Fiber optic,No,No,Yes,No,Yes,No,Female,1,Yes,No,No,0
2329,4238-JSSWH,2017-03-01,,Month-to-month,No,Bank transfer (automatic),102.05,3452.55,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,Yes,No,Yes,0
2330,2972-YDYUW,2015-05-01,,One year,No,Electronic check,94.7,5468.95,Fiber optic,No,Yes,No,Yes,No,Yes,Female,0,No,No,Yes,0
2331,1104-FEJAM,2017-10-01,,Month-to-month,No,Electronic check,64.4,1802.15,DSL,No,Yes,No,No,No,Yes,Male,0,Yes,Yes,Yes,0
2332,2809-ILCYT,2018-01-01,,One year,Yes,Mailed check,26.8,733.55,,,,,,,,Female,0,Yes,No,Yes,0
2333,5499-ECUTN,2016-03-01,,One year,Yes,Credit card (automatic),66.05,3021.45,DSL,Yes,No,Yes,No,Yes,No,Female,0,Yes,No,No,0
2334,4981-FLTMF,2015-05-01,,Month-to-month,No,Bank transfer (automatic),65.2,3687.85,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,Yes,Yes,0
2335,9121-PHQSR,2018-10-01,,Month-to-month,Yes,Credit card (automatic),85.05,1391.15,Fiber optic,No,No,No,No,Yes,No,Male,1,Yes,No,Yes,0
2336,3113-IWHLC,2019-09-01,,Month-to-month,Yes,Mailed check,55.8,274.35,DSL,Yes,No,Yes,No,No,No,Male,0,No,No,No,0
2337,3211-ILJTT,2018-07-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),70.4,1214.05,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,1
2338,4612-THJBS,2015-03-01,2019-11-01,One year,Yes,Bank transfer (automatic),104.75,5510.65,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,1,No,No,Yes,1
2339,4277-BWBML,2014-02-01,,Two year,No,Bank transfer (automatic),19.95,1322.85,,,,,,,,Male,0,Yes,Yes,No,0
2340,4094-NSEDU,2018-04-01,2020-01-01,Month-to-month,Yes,Electronic check,94.25,1973.75,Fiber optic,No,No,No,No,Yes,Yes,Female,1,No,No,Yes,1
2341,0234-TEVTT,2016-02-01,,One year,No,Credit card (automatic),45.0,2196.3,DSL,Yes,No,Yes,No,No,Yes,Female,0,Yes,Yes,,0
2342,4304-TSPVK,2014-06-01,,Two year,No,Bank transfer (automatic),114.9,7843.55,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
2343,1552-AAGRX,2017-08-01,,Month-to-month,No,Bank transfer (automatic),106.4,3211.9,Fiber optic,Yes,No,No,Yes,Yes,Yes,Female,0,No,No,Yes,0
2344,2637-FKFSY,2019-11-01,,Month-to-month,Yes,Mailed check,46.1,130.15,DSL,No,No,No,No,No,No,Female,0,Yes,No,No,0
2345,9796-MVYXX,2018-12-01,,Two year,No,Mailed check,39.7,692.35,DSL,Yes,No,Yes,Yes,No,No,Female,1,No,No,,0
2346,7874-ECPQJ,2019-10-01,,Month-to-month,Yes,Bank transfer (automatic),20.05,85.5,,,,,,,,Female,0,No,Yes,No,0
2347,0020-INWCK,2014-03-01,,Two year,Yes,Credit card (automatic),95.75,6849.4,Fiber optic,No,Yes,Yes,No,No,Yes,Female,0,Yes,Yes,Yes,0
2348,7089-RKVSZ,2019-06-01,,One year,No,Mailed check,24.4,203.95,,,,,,,,Male,0,Yes,Yes,Yes,0
2349,2683-JXWQQ,2015-01-01,,Month-to-month,No,Bank transfer (automatic),33.6,2117.2,DSL,Yes,No,Yes,No,No,No,Male,0,Yes,Yes,,0
2313,8499-BRXTD,2018-08-01,,One year,No,Mailed check,20.1,401.85,,,,,,,,Male,0,No,No,No,0
2350,9548-ZMVTX,2014-02-01,,Two year,No,Bank transfer (automatic),90.45,6565.85,Fiber optic,No,Yes,Yes,Yes,No,No,Male,0,Yes,Yes,Yes,0
2351,8739-XNIKG,2019-09-01,,Month-to-month,Yes,Electronic check,84.0,424.75,Fiber optic,No,No,No,No,Yes,No,Female,0,No,No,Yes,0
2352,9755-JHNMN,2016-01-01,,Two year,No,Bank transfer (automatic),67.4,3306.85,DSL,Yes,Yes,Yes,Yes,No,No,Female,0,No,No,No,0
2353,3981-QSVQI,2019-06-01,,Month-to-month,Yes,Bank transfer (automatic),19.7,168.9,,,,,,,,Male,0,No,No,No,0
2354,2789-HQBOU,2019-11-01,,Month-to-month,Yes,Electronic check,80.35,253.8,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,No,0
2355,9424-CMPOG,2019-05-01,,Two year,No,Mailed check,19.6,197.4,,,,,,,,Male,0,Yes,Yes,No,0
2356,5067-WJEUN,2014-07-01,,Two year,Yes,Bank transfer (automatic),54.2,3838.2,DSL,Yes,Yes,No,No,No,No,Male,0,Yes,Yes,No,0
2357,3450-WXOAT,2016-04-01,,Month-to-month,Yes,Credit card (automatic),45.2,2065.15,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
2358,9251-WNSOD,2014-07-01,,One year,No,Mailed check,75.1,5064.45,DSL,Yes,Yes,Yes,No,No,Yes,Female,0,Yes,No,Yes,0
2359,6974-DAFLI,2015-07-01,,One year,No,Electronic check,19.7,1140.05,,,,,,,,Female,0,Yes,No,No,0
2360,2616-UUTFK,2017-05-01,,Month-to-month,Yes,Bank transfer (automatic),72.75,2447.45,DSL,Yes,Yes,Yes,No,Yes,No,Male,0,Yes,No,Yes,0
2361,7064-JHXCE,2014-12-01,,Two year,No,Credit card (automatic),20.05,1263.9,,,,,,,,Male,0,Yes,Yes,No,0
2362,5103-MHMHY,2019-12-01,2020-01-01,Month-to-month,No,Mailed check,45.95,45.95,DSL,No,No,No,No,No,No,Female,0,No,Yes,No,1
2363,7989-AWGEH,2016-01-01,,Month-to-month,Yes,Electronic check,39.2,1838.15,DSL,Yes,No,No,No,No,Yes,Male,0,Yes,Yes,,0
2364,4373-VVHQL,2020-01-01,,Month-to-month,Yes,Electronic check,44.75,44.75,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
2365,4559-UWIHT,2018-12-01,,Month-to-month,Yes,Electronic check,82.65,1185.0,Fiber optic,No,Yes,Yes,No,No,No,Male,0,Yes,No,Yes,0
2366,7268-IGMFD,2018-08-01,,Month-to-month,No,Bank transfer (automatic),93.9,1743.9,Fiber optic,No,No,Yes,Yes,Yes,No,Male,1,No,No,Yes,0
2367,1846-XWOQN,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,70.15,70.15,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No,1
2368,0235-KGSLC,2019-12-01,2020-01-01,Month-to-month,Yes,Credit card (automatic),85.55,85.55,Fiber optic,No,No,Yes,No,Yes,No,Female,0,No,No,No,1
2369,6650-BWFRT,2014-02-01,,Two year,Yes,Credit card (automatic),117.15,8529.5,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
2370,9570-KYEUA,2014-10-01,,Two year,No,Credit card (automatic),99.25,6549.45,Fiber optic,Yes,No,Yes,Yes,No,Yes,Male,0,No,No,Yes,0
2371,6993-YGFJV,2014-05-01,,Two year,Yes,Bank transfer (automatic),112.55,7806.5,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
2372,2712-SYWAY,2020-01-01,,Month-to-month,Yes,Electronic check,25.7,25.7,,,,,,,,Female,0,No,No,Yes,0
2373,0730-BGQGF,2014-03-01,,Two year,No,Credit card (automatic),90.3,6287.3,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
2374,5498-IBWPI,2014-08-01,,One year,Yes,Credit card (automatic),49.4,3251.85,DSL,No,No,No,Yes,No,No,Female,0,Yes,Yes,No,0
2375,9101-NTIXF,2019-12-01,,Month-to-month,No,Mailed check,19.4,50.6,,,,,,,,Male,0,No,No,No,0
2376,0013-SMEOE,2014-03-01,,Two year,Yes,Bank transfer (automatic),109.7,7904.25,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,1,Yes,No,No,0
2377,9314-QDMDW,2019-03-01,,One year,Yes,Electronic check,61.25,729.95,DSL,No,Yes,No,No,Yes,No,Male,0,No,No,No,0
2378,9308-ANMVE,2016-03-01,,Month-to-month,Yes,Electronic check,55.3,2654.05,DSL,Yes,Yes,No,No,No,No,Male,0,No,Yes,No,0
2379,2884-GBPFB,2017-02-01,2020-01-01,Month-to-month,Yes,Electronic check,70.3,2416.55,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,1
2380,3757-NJYBX,2017-05-01,2020-01-01,Month-to-month,No,Bank transfer (automatic),106.35,3520.75,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,1
2381,3413-DHLPB,2015-02-01,,Month-to-month,Yes,Bank transfer (automatic),103.75,5969.95,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
2382,7649-PHJVR,2019-03-01,,One year,No,Mailed check,19.5,226.8,,,,,,,,Male,0,No,No,No,0
2383,6114-TCFID,2017-09-01,,One year,No,Credit card (automatic),39.5,1082.75,DSL,Yes,Yes,No,Yes,No,No,Female,0,No,No,,0
2384,3787-TRIAL,2018-05-01,,Month-to-month,Yes,Electronic check,26.05,565.75,DSL,No,No,No,No,No,No,Male,0,Yes,Yes,,0
2385,2573-GYRUU,2016-02-01,,Month-to-month,Yes,Credit card (automatic),91.05,4370.75,Fiber optic,No,No,Yes,No,No,Yes,Male,1,Yes,No,Yes,0
2386,5156-UMKOW,2019-11-01,,Month-to-month,No,Mailed check,29.65,90.05,DSL,No,Yes,No,No,No,No,Female,0,No,Yes,,0
2387,1247-QBVSH,2016-07-01,,Month-to-month,No,Mailed check,50.2,2169.4,DSL,No,Yes,No,No,No,No,Female,0,Yes,Yes,No,0
2388,6734-GMPVK,2019-09-01,,Month-to-month,No,Electronic check,105.3,550.6,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,No,No,Yes,0
2389,9822-OAOVB,2020-01-01,,Month-to-month,Yes,Electronic check,55.45,55.45,DSL,No,No,No,No,No,Yes,Female,0,No,No,No,0
2390,6161-ERDGD,2014-03-01,,One year,No,Electronic check,85.45,6300.85,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
2391,1226-JZNKR,2019-06-01,,One year,No,Electronic check,19.8,160.05,,,,,,,,Female,0,Yes,Yes,No,0
2392,7318-EIVKO,2019-06-01,,Month-to-month,Yes,Electronic check,59.25,436.6,DSL,No,No,No,No,Yes,No,Male,0,No,No,Yes,0
2393,3771-PZOBW,2018-06-01,,Month-to-month,Yes,Credit card (automatic),90.7,1781.35,Fiber optic,No,No,Yes,No,Yes,No,Male,0,No,No,Yes,0
2394,5136-KCKGI,2017-02-01,2019-11-01,One year,Yes,Mailed check,103.7,3467.0,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,1
2395,8231-BSWXX,2014-03-01,,One year,Yes,Credit card (automatic),79.05,5552.5,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,Yes,0
2396,6486-LHTMA,2017-07-01,,One year,Yes,Electronic check,90.7,2835.5,Fiber optic,No,No,Yes,No,Yes,No,Female,1,Yes,No,Yes,0
2397,4083-BFNYK,2016-12-01,,One year,No,Credit card (automatic),95.0,3591.25,Fiber optic,Yes,Yes,No,No,No,Yes,Female,1,Yes,No,Yes,0
2398,3722-WPXTK,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,88.35,88.35,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,No,1
2399,7389-KBFIT,2019-12-01,,Month-to-month,Yes,Mailed check,30.25,63.75,DSL,No,Yes,No,No,No,No,Female,0,Yes,Yes,,0
2400,7176-WIONM,2019-02-01,,Month-to-month,Yes,Bank transfer (automatic),49.85,617.15,DSL,No,No,Yes,No,Yes,Yes,Female,0,Yes,No,,0
2401,5141-ZUVBH,2019-05-01,,Month-to-month,No,Bank transfer (automatic),93.0,870.25,Fiber optic,Yes,No,Yes,Yes,No,Yes,Female,0,No,Yes,No,0
2402,1089-HDMKP,2019-03-01,,Month-to-month,Yes,Electronic check,54.55,601.25,DSL,No,Yes,No,Yes,No,No,Male,1,No,Yes,No,0
2403,7623-HKYRK,2019-08-01,,Month-to-month,No,Mailed check,19.7,111.65,,,,,,,,Male,0,No,Yes,No,0
2404,0310-SUCIN,2014-03-01,,One year,Yes,Bank transfer (automatic),84.8,6046.1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,No,0
2405,5197-PYEPU,2016-08-01,,One year,Yes,Credit card (automatic),94.45,3923.8,Fiber optic,Yes,Yes,No,No,Yes,No,Female,0,Yes,Yes,Yes,0
2406,2929-ERCFZ,2019-05-01,2020-01-01,Month-to-month,Yes,Electronic check,94.2,777.3,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,Yes,Yes,No,1
2407,7548-SEPYI,2019-07-01,2019-12-01,Month-to-month,Yes,Electronic check,96.25,512.45,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,No,No,No,1
2408,8835-VSDSE,2019-11-01,2020-01-01,Month-to-month,Yes,Electronic check,70.7,141.45,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,1
2409,6619-RPLQZ,2016-05-01,,Two year,No,Mailed check,20.85,892.15,,,,,,,,Female,0,Yes,Yes,No,0
2410,3275-RHRNE,2017-10-01,,One year,Yes,Credit card (automatic),60.0,1682.05,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,,0
2411,3503-TYDAY,2016-07-01,,Month-to-month,No,Electronic check,80.45,3398.9,Fiber optic,No,Yes,No,No,No,No,Female,0,Yes,No,Yes,0
2412,6901-GOGZG,2015-02-01,,Two year,Yes,Electronic check,84.95,4984.85,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,No,Yes,Yes,0
2413,1623-NLDOT,2016-07-01,2020-01-01,One year,No,Mailed check,33.55,1445.3,DSL,No,Yes,No,Yes,No,No,Female,0,Yes,No,,1
2414,7021-XSNYE,2019-07-01,,Two year,No,Credit card (automatic),49.65,305.55,DSL,Yes,No,Yes,Yes,No,Yes,Male,0,Yes,Yes,,0
2415,9621-OUPYD,2018-01-01,,One year,Yes,Bank transfer (automatic),20.2,507.9,,,,,,,,Female,0,Yes,No,No,0
2416,9898-KZQDZ,2016-06-01,2019-10-01,Month-to-month,Yes,Credit card (automatic),94.55,3640.45,Fiber optic,No,No,No,No,Yes,Yes,Female,1,Yes,Yes,Yes,1
2417,8982-NHAVY,2017-11-01,,One year,Yes,Bank transfer (automatic),100.5,2673.45,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,No,No,Yes,0
2418,4307-KWMXE,2019-04-01,,Month-to-month,No,Electronic check,35.75,389.8,DSL,No,Yes,No,Yes,No,No,Male,0,No,No,,0
2419,0141-YEAYS,2017-11-01,,Month-to-month,Yes,Bank transfer (automatic),86.45,2401.05,Fiber optic,No,Yes,Yes,No,No,No,Female,1,No,No,Yes,0
2420,2450-ZKEED,2019-03-01,,One year,No,Bank transfer (automatic),53.8,651.55,DSL,No,No,Yes,Yes,No,No,Female,0,No,No,No,0
2421,3694-DELSO,2019-10-01,,Month-to-month,No,Credit card (automatic),38.55,156.1,DSL,Yes,No,No,No,Yes,No,Male,0,Yes,Yes,,0
2422,3893-JRNFS,2014-06-01,,Month-to-month,Yes,Bank transfer (automatic),39.9,2796.35,DSL,No,No,Yes,No,No,Yes,Male,0,No,No,,0
2423,9603-OAIHC,2020-01-01,,Month-to-month,Yes,Electronic check,70.05,70.05,Fiber optic,No,No,No,No,No,No,Male,1,No,No,No,0
2424,1133-KXCGE,2018-08-01,,One year,No,Mailed check,20.1,407.05,,,,,,,,Female,0,No,No,No,0
2425,5236-PERKL,2015-02-01,2019-11-01,Two year,Yes,Bank transfer (automatic),112.95,6465.0,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,1
2426,0142-GVYSN,2017-12-01,,Month-to-month,Yes,Electronic check,20.3,511.25,,,,,,,,Male,0,No,No,No,0
2427,1049-FYSYG,2018-09-01,,Month-to-month,Yes,Credit card (automatic),35.65,646.05,DSL,No,Yes,Yes,No,No,No,Female,0,Yes,No,,0
2428,7854-FOKSF,2019-12-01,2020-01-01,Month-to-month,No,Electronic check,35.9,35.9,DSL,No,No,No,No,No,Yes,Male,0,No,No,,1
2429,2519-FAKOD,2016-09-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),99.25,3777.15,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,No,Yes,Yes,1
2430,8406-LNMHF,2015-03-01,,One year,Yes,Credit card (automatic),82.95,4903.15,Fiber optic,Yes,Yes,Yes,No,No,No,Male,1,Yes,No,No,0
2431,1821-BUCWY,2017-08-01,,Two year,Yes,Mailed check,55.65,1653.85,DSL,Yes,No,Yes,No,No,No,Male,0,No,No,No,0
2432,8263-JQAIK,2019-11-01,2020-01-01,Month-to-month,Yes,Mailed check,24.45,47.5,DSL,No,No,No,No,No,No,Male,1,No,No,,1
2433,0023-UYUPN,2015-12-01,,One year,No,Electronic check,25.2,1306.3,,,,,,,,Female,1,Yes,No,Yes,0
2434,8314-DPQHL,2019-05-01,,One year,No,Mailed check,50.8,463.6,DSL,Yes,No,Yes,Yes,No,Yes,Male,0,No,No,,0
2435,1465-WCZVT,2019-11-01,,Month-to-month,No,Mailed check,19.65,60.65,,,,,,,,Female,0,Yes,Yes,No,0
2436,9481-SFCQY,2018-12-01,,Month-to-month,Yes,Credit card (automatic),59.8,824.85,DSL,No,No,Yes,No,Yes,No,Female,0,No,Yes,No,0
2437,6360-SVNWV,2017-07-01,,Month-to-month,Yes,Credit card (automatic),73.55,2094.65,Fiber optic,Yes,No,No,No,No,No,Female,1,No,No,No,0
2438,0567-GGCAC,2019-07-01,,Month-to-month,No,Electronic check,61.4,438.9,DSL,Yes,Yes,Yes,No,No,No,Female,0,No,No,No,0
2439,7089-IVVAZ,2019-05-01,2020-01-01,Month-to-month,Yes,Bank transfer (automatic),103.35,847.3,Fiber optic,Yes,No,No,Yes,Yes,Yes,Female,0,No,No,Yes,1
2440,8884-MRNSU,2018-09-01,,One year,No,Bank transfer (automatic),19.9,329.75,,,,,,,,Male,0,Yes,Yes,No,0
2441,2171-UDMFD,2017-06-01,,Month-to-month,Yes,Credit card (automatic),19.45,674.55,,,,,,,,Male,0,Yes,Yes,No,0
2442,9050-IKDZA,2019-12-01,,Month-to-month,No,Mailed check,81.5,162.55,Fiber optic,No,No,No,No,Yes,No,Female,1,No,No,No,0
2443,2205-YMZZJ,2019-03-01,2019-10-01,Month-to-month,Yes,Electronic check,84.8,546.95,Fiber optic,No,No,No,No,Yes,No,Male,1,No,No,Yes,1
2444,9802-CAQUT,2014-02-01,,Two year,No,Credit card (automatic),109.55,7887.25,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,0
2445,1254-IZEYF,2017-05-01,2019-12-01,Month-to-month,Yes,Electronic check,99.95,3186.65,Fiber optic,No,Yes,No,No,Yes,Yes,Female,1,No,No,Yes,1
2446,0187-WZNAB,2017-11-01,,Month-to-month,No,Mailed check,74.4,1972.35,Fiber optic,Yes,No,No,No,No,No,Female,0,Yes,Yes,No,0
2447,9492-TOKRI,2018-04-01,2019-10-01,Month-to-month,Yes,Credit card (automatic),90.0,1527.35,Fiber optic,No,Yes,No,No,Yes,No,Female,0,No,No,Yes,1
2448,1475-VWVDO,2019-07-01,,Month-to-month,Yes,Electronic check,74.9,490.55,Fiber optic,No,No,Yes,No,No,No,Male,0,No,No,No,0
2449,9221-OTIVJ,2018-11-01,2020-01-01,Month-to-month,Yes,Electronic check,104.85,1531.4,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,1,No,No,Yes,1
2450,1357-MVDOZ,2019-03-01,,Month-to-month,Yes,Bank transfer (automatic),59.65,683.25,DSL,No,No,Yes,No,Yes,No,Male,0,Yes,Yes,No,0
2451,7602-MVRMB,2014-02-01,,Two year,Yes,Bank transfer (automatic),110.45,8058.85,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
2452,3325-FUYCG,2017-06-01,2019-10-01,One year,No,Electronic check,106.1,2847.4,Fiber optic,Yes,Yes,No,No,Yes,Yes,Male,0,Yes,Yes,Yes,1
2453,5908-QMGOE,2018-08-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),74.2,1133.9,Fiber optic,No,No,No,No,No,No,Male,1,No,No,Yes,1
2454,1197-BVMVG,2019-10-01,,Month-to-month,Yes,Electronic check,74.45,294.45,Fiber optic,No,No,No,No,No,No,Female,1,No,No,Yes,0
2455,5406-KGRMX,2014-03-01,,Two year,No,Electronic check,24.55,1719.15,,,,,,,,Female,0,No,No,Yes,0
2456,8481-YYXWG,2019-06-01,2019-11-01,Month-to-month,Yes,Electronic check,89.35,461.7,Fiber optic,No,Yes,No,Yes,No,Yes,Female,0,No,No,No,1
2457,5968-HYJRZ,2016-03-01,,Two year,No,Mailed check,24.55,1160.45,,,,,,,,Male,0,Yes,Yes,Yes,0
2458,5198-EFNBM,2015-05-01,,One year,Yes,Electronic check,90.65,5199.8,Fiber optic,No,Yes,Yes,No,Yes,No,Male,1,Yes,No,No,0
2459,7516-GMHUV,2015-12-01,,Two year,Yes,Credit card (automatic),105.05,5163.3,Fiber optic,Yes,No,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,0
2460,7140-ADSMJ,2019-06-01,,Month-to-month,Yes,Credit card (automatic),20.45,162.3,,,,,,,,Male,0,No,No,No,0
2461,2230-XTUWL,2016-02-01,,Two year,No,Mailed check,19.55,883.35,,,,,,,,Female,0,Yes,Yes,No,0
2462,7706-YLMQA,2014-04-01,,One year,No,Bank transfer (automatic),19.7,1341.5,,,,,,,,Female,0,No,No,No,0
2463,2585-KTFRE,2020-01-01,,Month-to-month,Yes,Bank transfer (automatic),70.45,70.45,DSL,Yes,Yes,No,Yes,No,Yes,Male,0,No,Yes,No,0
2464,7994-UYIVZ,2019-06-01,,Month-to-month,Yes,Bank transfer (automatic),85.65,659.45,Fiber optic,No,No,No,No,No,Yes,Male,0,Yes,No,Yes,0
2465,2609-IAICY,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,77.15,77.15,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,1
2466,1740-CSDJP,2019-12-01,2020-01-01,Month-to-month,Yes,Bank transfer (automatic),35.25,35.25,DSL,No,No,No,No,No,Yes,Male,0,No,No,,1
2467,7717-BICXI,2015-02-01,,Two year,No,Mailed check,20.55,1205.05,,,,,,,,Male,0,Yes,Yes,No,0
2468,6559-RAKOZ,2016-01-01,,One year,Yes,Electronic check,97.95,4917.9,Fiber optic,No,No,No,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
2469,2636-OHFMN,2019-09-01,2020-01-01,Month-to-month,Yes,Electronic check,48.55,201.0,DSL,No,Yes,No,No,Yes,Yes,Male,0,Yes,No,,1
2470,4716-MRVEN,2017-09-01,,One year,No,Mailed check,20.0,599.3,,,,,,,,Female,0,No,No,No,0
2471,2143-LJULT,2014-07-01,,Two year,Yes,Credit card (automatic),25.25,1733.15,,,,,,,,Female,0,Yes,No,Yes,0
2472,1323-OOEPC,2015-07-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),98.4,5149.5,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,Yes,No,Yes,1
2473,3200-MNQTF,2014-07-01,,Two year,No,Credit card (automatic),70.9,4677.1,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,Yes,No,Yes,0
2474,6164-HXUGH,2019-08-01,,Month-to-month,No,Mailed check,19.85,119.3,,,,,,,,Female,0,Yes,Yes,No,0
2475,5630-IXDXV,2016-03-01,,Month-to-month,Yes,Electronic check,106.35,4849.1,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,0
2476,0320-DWVTU,2015-09-01,,Two year,No,Mailed check,99.5,5424.25,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Female,0,No,No,No,0
2477,9135-MGVPY,2014-05-01,,Two year,Yes,Mailed check,84.7,5878.9,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,No,0
2478,1212-GLHMD,2019-11-01,,Month-to-month,Yes,Mailed check,86.05,244.85,Fiber optic,Yes,No,No,No,No,Yes,Male,0,No,No,No,0
2479,7878-JGDKK,2019-10-01,,Month-to-month,No,Mailed check,44.55,220.75,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
2480,1088-AUUZZ,2015-06-01,,Two year,Yes,Credit card (automatic),75.85,4261.2,DSL,Yes,Yes,No,Yes,No,Yes,Male,0,Yes,Yes,Yes,0
2481,0397-GZBBC,2014-12-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),93.85,5574.75,Fiber optic,No,No,No,No,Yes,Yes,Male,1,Yes,No,Yes,1
2482,6614-YWYSC,2015-01-01,,Two year,No,Bank transfer (automatic),25.0,1501.75,,,,,,,,Male,1,Yes,No,Yes,0
2483,9588-OZDMQ,2019-12-01,,Month-to-month,Yes,Electronic check,45.0,89.75,DSL,No,No,No,No,No,No,Female,0,Yes,No,No,0
2484,7641-EUYET,2016-02-01,2019-12-01,Month-to-month,Yes,Electronic check,100.7,4541.2,Fiber optic,Yes,Yes,Yes,No,Yes,No,Male,1,Yes,Yes,Yes,1
2485,6476-EPYZR,2019-02-01,,Month-to-month,No,Mailed check,20.5,255.5,,,,,,,,Male,0,Yes,Yes,No,0
2486,9921-ZVRHG,2018-10-01,2019-12-01,Month-to-month,Yes,Electronic check,80.45,1072.0,Fiber optic,No,No,Yes,No,No,No,Female,0,No,No,Yes,1
2487,1174-FGIFN,2017-10-01,,One year,Yes,Electronic check,90.45,2509.25,Fiber optic,No,No,No,Yes,No,Yes,Female,0,Yes,Yes,Yes,0
2488,6620-HVDUJ,2018-02-01,,Month-to-month,No,Bank transfer (automatic),60.45,1440.75,DSL,Yes,Yes,No,Yes,No,No,Male,0,No,No,No,0
2489,4701-MLJPN,2017-06-01,2020-01-01,Month-to-month,Yes,Electronic check,55.25,1715.65,DSL,No,No,Yes,Yes,No,No,Male,0,No,No,No,1
